Date,Open,High,Low,Close,Adj Close,Volume
04-10-2016,1202,1203,1179.400024,1192.550049,1153.441528,503642
05-10-2016,1188,1224,1185,1208.75,1169.110352,1080751
06-10-2016,1210.099976,1222.400024,1201.699951,1209.5,1169.835571,746006
07-10-2016,1208,1210,1180.800049,1184.599976,1145.752197,873434
10-10-2016,1189,1219,1189,1212.650024,1172.882446,570180
13-10-2016,1227,1227.300049,1208.849976,1216.599976,1176.702881,1391322
14-10-2016,1216.099976,1220,1202.25,1205.75,1166.208618,354200
17-10-2016,1208.099976,1208.400024,1178.5,1182.300049,1143.527588,365921
18-10-2016,1186.400024,1193.349976,1165.550049,1174.5,1135.983398,1339044
19-10-2016,1180,1184.150024,1163.25,1169.300049,1130.954224,1201677
20-10-2016,1175,1177,1163.25,1165.75,1127.52063,448785
21-10-2016,1172.900024,1172.900024,1144.400024,1153.5,1115.672241,948987
24-10-2016,1161.150024,1162,1124.099976,1127.5,1090.524658,1287073
25-10-2016,1131.949951,1158.300049,1117.099976,1139.75,1102.372925,3014876
26-10-2016,1153.300049,1157,1113.900024,1123.099976,1086.269043,1323248
27-10-2016,1133,1134.400024,1081,1085.449951,1049.85376,1764517
28-10-2016,1081,1096.949951,1066.050049,1069.900024,1034.813843,1732990
01-11-2016,1077.099976,1088.199951,1072,1076.699951,1043.976318,983171
02-11-2016,1067.900024,1083.349976,1055.349976,1062.75,1030.450562,872573
03-11-2016,1058.300049,1075,1033.449951,1037.150024,1005.62854,1075107
04-11-2016,1039.199951,1054.800049,1035.099976,1043.050049,1011.349243,976222
07-11-2016,1048,1059.599976,1027.900024,1037.349976,1005.822388,829767
08-11-2016,1044.75,1060,1040,1057,1024.875244,780312
09-11-2016,999,1058.099976,952,1050.949951,1019.009033,2005884
10-11-2016,1056,1060,1008,1011.299988,980.564209,1719037
11-11-2016,1000,1004.950012,958,962.299988,933.053345,2665967
15-11-2016,970.950012,970.950012,869,890.799988,863.72644,5354021
16-11-2016,917.5,945.900024,903,935.700012,907.26178,3032067
17-11-2016,946,947.150024,917,918.450012,890.536133,1310176
18-11-2016,925.900024,928.950012,899.849976,908.200012,880.597778,1335202
21-11-2016,918,918,891.75,900,872.646851,1639425
22-11-2016,908,912.950012,895,907.75,880.161316,1678288
23-11-2016,915.900024,946.400024,912,942.049988,913.418884,2371811
24-11-2016,938.25,965.75,932.049988,936.099976,907.649658,2908165
25-11-2016,943.900024,953.299988,938.799988,945.450012,916.715637,1460489
28-11-2016,950,968.650024,933.5,936.099976,907.649658,1335539
29-11-2016,940.400024,967,935.200012,958.549988,929.417358,2507536
30-11-2016,967.950012,974.900024,952.549988,969.900024,940.422546,4460941
01-12-2016,967,968,936,939.150024,910.606934,1517103
02-12-2016,936,936.5,902,904.849976,877.349548,2139914
05-12-2016,910,941.599976,895.25,937.650024,909.152588,1881935
06-12-2016,940.900024,944.700012,924.150024,934.150024,905.758911,889147
07-12-2016,936,948.5,928.200012,932.200012,903.868286,809152
08-12-2016,941.950012,947.549988,929.799988,936.150024,907.698181,1024529
09-12-2016,942,953.950012,935.049988,941.75,913.12793,1600112
12-12-2016,931.299988,937.150024,909,910.25,882.585327,1531811
13-12-2016,915,915,895,906.75,879.19165,1572248
14-12-2016,908,923.200012,908,914.349976,886.56073,944657
15-12-2016,909.650024,916.75,901.700012,903,875.555786,958978
16-12-2016,911.950012,911.950012,898,899.900024,872.549805,1041676
19-12-2016,901.400024,902,875.099976,878.400024,851.703369,1905631
20-12-2016,875.5,882,860.049988,865.700012,839.389343,1811388
21-12-2016,867.200012,876.5,861.549988,865.549988,839.243774,1321988
22-12-2016,865.549988,874.299988,851.099976,870.299988,843.849487,1472349
23-12-2016,875,885,861.5,874,847.437134,1325637
26-12-2016,874,885,860,867.799988,841.425476,1313467
27-12-2016,871.900024,877.799988,863.400024,876,849.376282,846898
28-12-2016,876,890,869.549988,875.700012,849.085449,1093720
29-12-2016,879,887,877,880.049988,853.303101,1203203
30-12-2016,884.950012,895,882.5,891.049988,863.968811,935476
02-01-2017,893,907.5,882.25,904.650024,877.155457,1031421
03-01-2017,910,910,893.450012,896.599976,869.35022,2068282
04-01-2017,901.900024,914.5,897,906.599976,879.046204,1408241
05-01-2017,913.900024,919.900024,901.5,916.5,888.645386,2569365
06-01-2017,918,932.5,914.599976,929.5,901.250305,1717545
09-01-2017,932,933.049988,906,910.099976,882.43988,1356124
10-01-2017,915,929,907.950012,923.599976,895.529541,1735052
11-01-2017,926.5,940.599976,921.5,934.650024,906.243774,1236472
12-01-2017,935,939.349976,926.299988,933.549988,905.177185,955700
13-01-2017,935.549988,938.200012,927.150024,933.25,904.886353,770385
16-01-2017,930,941.549988,926.900024,935.25,906.8255,889759
17-01-2017,940,963.5,937,960.150024,930.968811,1742445
18-01-2017,960.150024,972.450012,960,963.349976,934.07135,1216887
19-01-2017,965.099976,965.75,954.400024,962.700012,933.441162,770727
20-01-2017,960.299988,977.849976,954.150024,967.200012,937.804565,2190366
23-01-2017,967.400024,973.549988,957.75,964.700012,935.380493,1206139
24-01-2017,963.5,979.849976,953.599976,973.450012,943.864563,1748158
25-01-2017,979,981.349976,971.150024,977.700012,947.985474,1128224
27-01-2017,979.799988,989.599976,964.099976,969.599976,940.131592,1043635
30-01-2017,969,979,963,973.200012,943.622009,572175
31-01-2017,972.799988,977.5,964,970.700012,941.19812,603928
01-02-2017,970.700012,1001.049988,970.200012,991,960.881226,1241463
02-02-2017,989.450012,995,981.950012,989,958.941895,1365514
03-02-2017,990,993.900024,981.049988,985.900024,955.936218,465754
06-02-2017,990.099976,1004.950012,985.5,992.5,962.335449,744278
07-02-2017,992,1003.950012,990.200012,999.299988,968.928894,577723
08-02-2017,999.299988,1009.900024,981,997.700012,967.377502,1192386
09-02-2017,999,1005,991,1002.849976,972.370972,493191
10-02-2017,1005.900024,1009,990.5,993.049988,962.868835,479738
13-02-2017,995,1000,981.5,984.75,954.821045,643641
14-02-2017,988,988.049988,970,980.799988,950.99115,604108
15-02-2017,981.200012,986.950012,976,981.700012,951.863831,600970
16-02-2017,985,989.549988,967.75,969.900024,940.422546,932357
17-02-2017,973,973.400024,955.599976,960.799988,931.59906,1142332
20-02-2017,961,979.950012,953.849976,975.75,946.094666,1092302
21-02-2017,977.700012,993.950012,976.299988,991.5,961.365967,885074
22-02-2017,995.099976,1025.75,993.900024,1020.299988,989.290588,2809160
23-02-2017,1030,1030,1005.349976,1009,978.334045,1580357
27-02-2017,1010,1018.549988,999,1001.950012,971.498413,738246
28-02-2017,1003.099976,1026.800049,998.150024,1024.199951,993.072144,1368244
01-03-2017,1030,1040,1026.050049,1032.75,1001.362366,1124115
02-03-2017,1037.900024,1044.75,1026.400024,1028.75,997.483948,1037442
03-03-2017,1027.050049,1027.050049,1006,1013.700012,982.891235,596208
06-03-2017,1020,1033.800049,1016,1029.400024,998.114136,559268
07-03-2017,1030.550049,1032.599976,1020.5,1023.950012,992.829773,429279
08-03-2017,1024,1034.75,1015,1022.549988,991.472229,1164247
09-03-2017,1028.5,1040.800049,1025,1031.099976,999.76239,827512
10-03-2017,1024.099976,1037.199951,1024.099976,1030.25,998.938293,579487
14-03-2017,1049.800049,1077.800049,1040.599976,1071.400024,1038.837524,1640301
15-03-2017,1068,1075.5,1061.099976,1064.050049,1031.71106,619852
16-03-2017,1071.25,1089.5,1068.25,1087.550049,1054.496826,1382416
17-03-2017,1090.25,1092.199951,1075,1079.449951,1046.642944,782439
20-03-2017,1081.800049,1083,1067.150024,1079.699951,1046.885254,423077
21-03-2017,1081.949951,1084.949951,1063.449951,1068.699951,1036.219604,1431610
22-03-2017,1058,1064.150024,1048.550049,1057.849976,1025.699463,661176
23-03-2017,1060,1070,1054,1061.599976,1029.335571,466635
24-03-2017,1062.800049,1073,1061.050049,1064.25,1031.904785,435183
27-03-2017,1068,1068,1039.949951,1042.900024,1011.203979,833514
28-03-2017,1045,1061.949951,1045,1057.849976,1025.699463,452398
29-03-2017,1062,1079,1057.849976,1068.099976,1035.638184,1345902
30-03-2017,1068.099976,1074.699951,1062,1070.099976,1037.577026,1171200
31-03-2017,1070,1079.5,1065,1073.5,1040.873657,937954
03-04-2017,1074.699951,1098.449951,1068.5,1089.849976,1056.726929,790370
05-04-2017,1094,1094.650024,1068.800049,1082.550049,1049.64856,927397
06-04-2017,1078.400024,1089,1071.5,1086.900024,1053.866577,690411
07-04-2017,1077,1089.900024,1073.099976,1082.949951,1050.036499,837821
10-04-2017,1078.400024,1080.449951,1057.050049,1059.199951,1027.008179,757492
11-04-2017,1063.699951,1076.75,1056.550049,1072.5,1039.904297,731062
12-04-2017,1075.5,1081.900024,1063.099976,1070.449951,1037.916504,719256
13-04-2017,1070.449951,1081.400024,1066.150024,1078.300049,1045.527832,328677
17-04-2017,1079.550049,1080,1056.449951,1059.349976,1027.153687,506747
18-04-2017,1062.400024,1068.949951,1037.300049,1040.449951,1008.828064,722855
19-04-2017,1044,1056,1033.699951,1048.900024,1017.021484,398732
20-04-2017,1056,1062.75,1042.5,1058.800049,1026.620483,493562
21-04-2017,1065.900024,1071.5,1054.199951,1065.449951,1033.068359,701515
24-04-2017,1066.099976,1074.349976,1063.699951,1069.949951,1037.431763,363436
25-04-2017,1074.699951,1101.949951,1070,1097.900024,1064.532227,1060527
26-04-2017,1104.900024,1122,1092.75,1104.650024,1071.077026,1870316
27-04-2017,1104.900024,1109.550049,1092,1105.349976,1071.755981,666287
28-04-2017,1106.599976,1124.949951,1105.349976,1120.449951,1086.396851,1012065
02-05-2017,1123.099976,1137.5,1100,1112.099976,1078.300537,1031522
03-05-2017,1116,1123.949951,1113,1118.900024,1084.893799,476101
04-05-2017,1118.900024,1135,1117.599976,1132.599976,1098.17749,878814
05-05-2017,1135,1160,1134,1146.800049,1111.946045,1518367
08-05-2017,1150,1173,1143.400024,1167.349976,1131.87146,672001
09-05-2017,1172.449951,1176.849976,1160.099976,1165.300049,1129.883667,734416
10-05-2017,1167.099976,1182,1148.150024,1158.300049,1123.09668,1004939
11-05-2017,1159,1178.900024,1152.300049,1166.449951,1130.998901,1003768
12-05-2017,1170.199951,1179,1127,1132.949951,1098.516724,2500503
15-05-2017,1142.900024,1149.900024,1135,1148.050049,1113.158081,729473
16-05-2017,1148.900024,1149.699951,1129.599976,1142.849976,1108.116089,913600
17-05-2017,1143,1159,1136.550049,1154.949951,1119.848267,579709
18-05-2017,1147.150024,1159.800049,1140,1151.349976,1116.357666,702003
19-05-2017,1139.849976,1144.800049,1098.800049,1123.150024,1089.014771,1732673
22-05-2017,1124.25,1137.849976,1104,1112.550049,1078.736938,1058940
23-05-2017,1119.949951,1126.550049,1091.449951,1098.900024,1065.501831,1374392
24-05-2017,1095,1107.050049,1080.5,1091.199951,1058.035767,1551698
25-05-2017,1095.550049,1125,1090.050049,1113.199951,1079.366943,1226634
26-05-2017,1124.949951,1148.800049,1124,1132.449951,1098.032227,915210
29-05-2017,1125,1150,1125,1146.550049,1111.703613,460152
30-05-2017,1150,1166.099976,1147,1159.449951,1124.211548,460978
31-05-2017,1159,1165,1144.550049,1151.199951,1116.212158,1488564
01-06-2017,1150,1162,1133.099976,1160.449951,1125.181152,578030
02-06-2017,1161.199951,1174.900024,1160.199951,1164.300049,1128.914307,437401
05-06-2017,1165,1176.400024,1159.5,1161.550049,1126.247803,425935
06-06-2017,1162.150024,1165.300049,1141.050049,1153.150024,1118.103027,787798
07-06-2017,1154,1168,1146,1161.5,1126.199097,531046
08-06-2017,1174.800049,1174.800049,1140.199951,1143.300049,1108.55249,1202971
09-06-2017,1145,1157.599976,1132.150024,1155.75,1120.624023,559008
12-06-2017,1154.400024,1158.650024,1142.599976,1150.699951,1115.727295,649908
13-06-2017,1151.199951,1154.25,1142.25,1149.699951,1114.758057,855507
14-06-2017,1151,1152.849976,1126.25,1149.599976,1114.661011,931530
15-06-2017,1148,1150,1133.349976,1140.300049,1107.570557,1003963
16-06-2017,1142.699951,1149.800049,1128.449951,1145.400024,1112.52417,1184164
19-06-2017,1149,1158,1137.949951,1154.150024,1121.022705,808994
20-06-2017,1155.099976,1156.849976,1144.5,1149.449951,1116.457886,804319
21-06-2017,1158,1160.400024,1149.900024,1155.400024,1122.237061,553929
22-06-2017,1157,1171,1156.599976,1162.550049,1129.182007,651018
23-06-2017,1163,1164.5,1146.099976,1153.650024,1120.537354,596082
27-06-2017,1157,1168.349976,1130,1134.150024,1101.597046,484244
28-06-2017,1125,1128.849976,1099,1109.150024,1077.314453,930404
29-06-2017,1112,1126.949951,1100,1104.550049,1072.846558,460382
30-06-2017,1099.949951,1112,1083.300049,1102.949951,1071.292603,617697
03-07-2017,1107,1123.449951,1104.199951,1120.25,1088.096069,512386
04-07-2017,1123.800049,1126.449951,1106.800049,1108.550049,1076.731812,549148
05-07-2017,1108.550049,1135,1108.550049,1126.650024,1094.312134,837353
06-07-2017,1135,1144,1127.849976,1132.150024,1099.654419,532283
07-07-2017,1135,1135.400024,1112.050049,1115.449951,1083.433838,364301
10-07-2017,1120.25,1160.949951,1116.050049,1127.75,1095.380493,70264
11-07-2017,1125,1135,1122.599976,1131.75,1099.265991,532133
12-07-2017,1136,1137.400024,1124.099976,1133.699951,1101.159912,373345
13-07-2017,1139.800049,1144.25,1121.25,1125.5,1093.195068,764694
14-07-2017,1128.25,1128.949951,1112.050049,1117.349976,1085.279053,872831
17-07-2017,1120.599976,1128.699951,1115.25,1125.449951,1093.146606,1260921
18-07-2017,1118,1150,1117,1146.599976,1113.689697,648737
19-07-2017,1154.949951,1158,1146.050049,1155.849976,1122.67395,964588
20-07-2017,1156.900024,1157.849976,1133.949951,1155.550049,1122.382935,1287749
21-07-2017,1156,1172.5,1148,1156.099976,1122.91687,2017663
24-07-2017,1151.599976,1159.5,1140,1155.75,1122.576904,2063340
25-07-2017,1160.050049,1165,1140,1150.099976,1117.089233,2963793
26-07-2017,1134,1144.800049,1126,1134,1101.451416,1973462
27-07-2017,1136.550049,1153,1136.050049,1148.800049,1115.82666,1033335
28-07-2017,1148,1156.900024,1139,1153.25,1120.148804,616845
31-07-2017,1154.150024,1164,1146.099976,1161.699951,1128.355957,777721
01-08-2017,1162,1163,1140.5,1148.199951,1115.24353,1176561
02-08-2017,1150,1152,1135,1144.5,1111.64978,848781
03-08-2017,1143,1148.900024,1127.099976,1146.099976,1113.204102,997619
04-08-2017,1144,1159.949951,1140.650024,1157.300049,1124.082642,529318
07-08-2017,1160,1160.75,1142.400024,1149.650024,1116.651978,576280
08-08-2017,1146,1151.5,1139.099976,1147.349976,1114.418213,600256
09-08-2017,1147.800049,1158.900024,1140.099976,1155.550049,1122.382935,530763
10-08-2017,1154,1160.300049,1146,1151.099976,1118.060547,649594
11-08-2017,1135.650024,1148.75,1121.199951,1143.900024,1111.067261,843233
14-08-2017,1149.449951,1163.699951,1145,1154,1120.877197,511994
16-08-2017,1154.349976,1155.300049,1129,1141.300049,1108.54187,857454
17-08-2017,1141.300049,1142.800049,1132,1134.949951,1102.373901,494638
18-08-2017,1131.949951,1142.449951,1123,1140,1107.279175,357491
21-08-2017,1141.800049,1141.800049,1128.5,1134.449951,1101.888306,456594
22-08-2017,1140.099976,1142.599976,1125.949951,1129.449951,1097.03186,568911
23-08-2017,1131.800049,1144.5,1114,1141.300049,1108.54187,513036
24-08-2017,1140.400024,1145,1131,1135.599976,1103.005371,483362
28-08-2017,1131.5,1159.75,1126.099976,1155.900024,1122.722656,751938
29-08-2017,1155,1155,1139.300049,1151.699951,1118.643188,578071
30-08-2017,1149.900024,1160.349976,1144.300049,1153.349976,1120.24585,674280
31-08-2017,1146.349976,1174,1144.300049,1168.550049,1135.009644,1131097
01-09-2017,1174.199951,1219,1166,1215.900024,1181.00061,1523879
04-09-2017,1215.900024,1215.900024,1192,1197.050049,1162.69165,682612
05-09-2017,1201.25,1223.050049,1200.400024,1206.349976,1171.724609,714964
06-09-2017,1198.349976,1213.449951,1198,1206.050049,1171.43335,370400
07-09-2017,1218,1218.800049,1193.949951,1198.650024,1164.245728,832839
08-09-2017,1195,1206,1190,1203.949951,1169.393555,477517
11-09-2017,1206,1241,1199.599976,1238.050049,1202.514648,843302
12-09-2017,1242,1259.949951,1236.050049,1256.349976,1220.289307,1461215
13-09-2017,1250.050049,1262,1249,1254.949951,1218.929688,913364
14-09-2017,1258,1262,1241,1246.050049,1210.285156,754072
15-09-2017,1230.5,1249.650024,1226.199951,1245.5,1209.750854,912016
18-09-2017,1250,1261,1248.800049,1255.949951,1219.900879,419287
19-09-2017,1262,1262,1249.199951,1253.300049,1217.327148,464997
20-09-2017,1256.5,1256.900024,1235,1237.300049,1201.786499,473176
21-09-2017,1238,1247.25,1224.949951,1229.099976,1193.821655,772766
22-09-2017,1218.050049,1230.199951,1204.900024,1213.25,1178.426636,896125
25-09-2017,1205.150024,1213.449951,1192,1196.949951,1162.59436,917093
26-09-2017,1187,1189.75,1164,1174,1140.303101,740276
27-09-2017,1173.099976,1178.550049,1152.849976,1160,1126.704956,786410
28-09-2017,1155,1165,1123,1130,1097.565918,2353175
29-09-2017,1130,1144.949951,1127,1131.699951,1099.217285,791548
03-10-2017,1141.300049,1160,1135.5,1148.800049,1115.82666,834092
04-10-2017,1154,1167.099976,1147.550049,1154.050049,1120.925903,626750
05-10-2017,1149.650024,1161.5,1147.599976,1153.25,1120.148804,327057
06-10-2017,1155,1169.699951,1153,1157.300049,1124.082642,344962
09-10-2017,1169.800049,1169.800049,1152.800049,1158.599976,1125.345093,363972
10-10-2017,1156,1166.949951,1154,1163,1129.618774,316767
11-10-2017,1170,1175.75,1155,1160.599976,1127.28772,602214
12-10-2017,1156.5,1162,1146.050049,1158.800049,1125.539673,658884
13-10-2017,1158.800049,1177.099976,1154.150024,1174.25,1140.546021,417081
16-10-2017,1181,1185,1166,1171.050049,1137.437988,689380
17-10-2017,1170,1200,1170,1197.150024,1162.788818,979278
18-10-2017,1197.800049,1197.800049,1170,1179.650024,1145.791016,523048
19-10-2017,1175,1183.25,1171.150024,1178.5,1144.674072,77085
23-10-2017,1184.449951,1191.849976,1159,1174.150024,1140.448975,698954
24-10-2017,1175,1234,1175,1222.900024,1187.799683,2345084
25-10-2017,1222.900024,1232.050049,1195,1201.699951,1167.20813,1015698
26-10-2017,1194,1203.650024,1180.699951,1191.150024,1156.96106,808543
27-10-2017,1193.900024,1195,1178.599976,1184.550049,1150.550415,346755
30-10-2017,1185,1198.800049,1179.550049,1182.550049,1148.607788,280643
31-10-2017,1182,1188.849976,1176.150024,1180.849976,1149.532593,279632
01-11-2017,1185,1188.550049,1174,1175.949951,1144.762329,260543
02-11-2017,1176.400024,1181.949951,1166,1178.400024,1147.147583,245949
03-11-2017,1182.449951,1183.099976,1167.300049,1172.449951,1141.355103,258595
06-11-2017,1168,1173.099976,1155,1162.349976,1131.523193,314729
07-11-2017,1158,1164.650024,1132.5,1141.449951,1111.177368,758497
08-11-2017,1147.099976,1179.400024,1145.050049,1172.199951,1141.111938,691775
09-11-2017,1177.849976,1198.449951,1173.599976,1195.599976,1163.891479,884722
10-11-2017,1194.900024,1194.900024,1160,1178.599976,1147.342163,1130647
13-11-2017,1184,1189.5,1168.849976,1174.949951,1143.789063,363501
14-11-2017,1174.949951,1176,1152.400024,1155.050049,1124.41687,547558
15-11-2017,1155,1190,1151.050049,1181.550049,1150.213989,829732
16-11-2017,1183,1189,1175,1179.550049,1148.26709,429230
17-11-2017,1186,1193.900024,1166,1171.300049,1140.235962,454013
20-11-2017,1173,1176.449951,1159.650024,1166.349976,1135.417236,255840
21-11-2017,1168.599976,1175,1156,1160.300049,1129.527588,421268
22-11-2017,1162.5,1176.5,1155,1174.300049,1143.156372,731572
23-11-2017,1175.5,1177.900024,1157.050049,1159.599976,1128.846313,482632
24-11-2017,1164,1164,1148.150024,1159.599976,1128.846313,406704
27-11-2017,1158,1160,1146.099976,1156.5,1125.828247,373156
28-11-2017,1157.5,1174.900024,1150.150024,1171,1139.943848,445227
29-11-2017,1166,1176.349976,1148.25,1153.849976,1123.248535,516698
30-11-2017,1150.25,1158,1141.349976,1146.75,1116.337158,1433116
01-12-2017,1147.199951,1154,1130.25,1133.75,1103.681641,397188
04-12-2017,1145.449951,1145.449951,1117,1121,1091.269775,455769
05-12-2017,1122,1124.150024,1108.050049,1115,1085.429077,702853
06-12-2017,1114.800049,1114.949951,1099,1104.349976,1075.061279,723473
07-12-2017,1108,1151,1106.849976,1144.400024,1114.049438,986078
08-12-2017,1144.949951,1153.5,1130.099976,1135.5,1105.385376,593327
11-12-2017,1142,1142.699951,1123.400024,1125.849976,1095.991089,551772
12-12-2017,1131.849976,1131.849976,1101,1117.400024,1087.765625,1060836
13-12-2017,1117.900024,1137.5,1110,1116.550049,1086.937866,646677
14-12-2017,1122,1129.550049,1115.400024,1123.449951,1093.654785,543059
15-12-2017,1129,1134.699951,1116,1118.699951,1089.03064,897594
18-12-2017,1120,1139.949951,1110,1137.150024,1106.991577,622558
19-12-2017,1149,1149.5,1130.949951,1137.699951,1107.526978,459494
20-12-2017,1137.5,1141.949951,1125,1135.5,1105.385376,458160
21-12-2017,1140.949951,1144,1130.400024,1137.900024,1107.72168,460388
22-12-2017,1137,1142.5,1132.5,1138,1107.819214,377780
26-12-2017,1142,1155.599976,1140.199951,1150.75,1120.230835,820589
27-12-2017,1150,1157,1142,1149.050049,1118.575806,611258
28-12-2017,1146,1154.349976,1138.349976,1144.400024,1114.049438,536350
29-12-2017,1145.099976,1172.5,1142.050049,1158.5,1127.775269,965848
01-01-2018,1163,1165,1138.099976,1143.650024,1113.319214,591349
02-01-2018,1146,1150,1134.050049,1142.75,1112.442993,516171
03-01-2018,1149,1149,1135.300049,1141.900024,1111.615601,593809
04-01-2018,1149,1178,1145.900024,1172.050049,1140.96582,729965
05-01-2018,1178,1192,1167.449951,1185.25,1153.815674,1151320
08-01-2018,1190,1190.849976,1173.5,1182,1150.6521,928875
09-01-2018,1183.099976,1197.199951,1175.099976,1193.050049,1161.408936,699621
10-01-2018,1186,1189.099976,1171.099976,1177.400024,1146.174194,1102382
11-01-2018,1179.900024,1189.949951,1170,1188.949951,1157.417847,475476
12-01-2018,1187,1192.550049,1176,1189.699951,1158.147827,390841
15-01-2018,1189.650024,1208.199951,1182.449951,1204.050049,1172.117188,723833
16-01-2018,1204.050049,1204.050049,1184,1188.75,1157.223022,557253
17-01-2018,1186.800049,1196.400024,1178.400024,1193.75,1162.090454,506648
18-01-2018,1195,1204.099976,1181,1188.25,1156.736328,500762
19-01-2018,1183.099976,1195,1177.900024,1189.900024,1158.342529,722692
22-01-2018,1192,1193.699951,1164.099976,1176,1144.811157,942542
23-01-2018,1176,1177.849976,1156.199951,1169.900024,1138.873169,1841634
24-01-2018,1170,1171.650024,1145.050049,1151.050049,1120.522949,1122469
25-01-2018,1148,1161.400024,1143.449951,1150.449951,1119.938721,1563047
29-01-2018,1154,1164.25,1147.599976,1152.050049,1121.49646,1538762
30-01-2018,1151,1152,1123.449951,1126.699951,1096.818604,1404578
31-01-2018,1128,1139.800049,1124,1128.300049,1098.376465,961596
01-02-2018,1126,1157.349976,1126,1153,1122.421021,1103162
02-02-2018,1148,1148,1123.949951,1137.900024,1107.72168,872105
05-02-2018,1121.199951,1140,1114.300049,1134.099976,1104.022583,1263378
06-02-2018,1110,1127,1090.099976,1110.25,1080.805054,1055719
07-02-2018,1115,1125.199951,1106.550049,1121.099976,1091.367188,854461
08-02-2018,1128,1131.300049,1110,1124.050049,1094.239014,1185917
09-02-2018,1101,1142.25,1101,1130.75,1100.761108,666922
12-02-2018,1138,1150,1135.900024,1144.400024,1114.049438,646362
14-02-2018,1144,1144,1127,1139.150024,1108.938599,691596
15-02-2018,1135,1139.900024,1123,1135.449951,1105.33667,471072
16-02-2018,1136.5,1147,1130,1143.849976,1113.513794,734476
19-02-2018,1145,1145.800049,1111.550049,1120.349976,1090.637085,443677
20-02-2018,1123.949951,1136,1112.75,1126.400024,1096.526855,662281
21-02-2018,1132.349976,1133.25,1115,1127.199951,1097.305298,720563
22-02-2018,1122.699951,1126.400024,1101,1118.099976,1088.446655,1559398
23-02-2018,1117.050049,1117.050049,1098.900024,1101.800049,1072.578979,1140118
26-02-2018,1110,1110,1095.400024,1104.800049,1075.499634,1170283
27-02-2018,1104.800049,1113,1098.949951,1110.349976,1080.902222,610498
28-02-2018,1104,1124,1099.25,1117.75,1088.105835,1006756
01-03-2018,1120,1124.199951,1108,1118.900024,1089.225464,736217
05-03-2018,1110.25,1114.849976,1100,1105.949951,1076.619019,529677
06-03-2018,1112.599976,1112.599976,1100,1101.599976,1072.384277,702294
07-03-2018,1105.699951,1109.949951,1095.25,1107.25,1077.884521,669686
08-03-2018,1114.800049,1130,1107.599976,1127.599976,1097.694824,751329
09-03-2018,1133,1140,1124.400024,1129.099976,1099.155029,1158526
12-03-2018,1131.099976,1134,1120,1131.5,1101.491333,527293
13-03-2018,1125.199951,1143,1125.199951,1140.300049,1110.058105,711550
14-03-2018,1139.949951,1144.449951,1131.099976,1137,1106.845459,1360578
15-03-2018,1132.150024,1163.75,1132.150024,1160.800049,1130.014282,1146702
16-03-2018,1159.900024,1159.900024,1118.400024,1122.75,1092.973511,1946844
19-03-2018,1121.150024,1124,1097.900024,1102.550049,1073.309326,855444
20-03-2018,1102,1117,1092.150024,1106.5,1077.154175,720303
21-03-2018,1106.5,1116,1100,1103.550049,1074.282715,612237
22-03-2018,1102.5,1110,1100,1107.099976,1077.738281,478426
23-03-2018,1094.849976,1120,1093.050049,1112.650024,1083.141357,828523
26-03-2018,1112,1119,1101,1117.550049,1087.911255,479675
27-03-2018,1119,1138,1116.400024,1131.099976,1101.101929,672158
28-03-2018,1130.849976,1130.849976,1115,1120.400024,1090.685791,699839
02-04-2018,1120.400024,1153.949951,1111.5,1150.150024,1119.646851,428944
03-04-2018,1145.050049,1156.699951,1138.949951,1152.099976,1121.545044,561118
04-04-2018,1156.900024,1157.699951,1126,1136,1105.871948,607619
05-04-2018,1151.800049,1156.800049,1137.550049,1142.900024,1112.588989,549137
06-04-2018,1142.900024,1152.800049,1135,1143.5,1113.173096,395626
09-04-2018,1145,1171.5,1139.949951,1157.449951,1126.753174,837112
10-04-2018,1159,1167.699951,1152.900024,1156.75,1126.071533,546269
11-04-2018,1157,1158.599976,1141.199951,1155.849976,1125.195435,419140
12-04-2018,1149.5,1169.900024,1144.900024,1165.199951,1134.297607,360744
13-04-2018,1170,1176.849976,1157.849976,1162.199951,1131.377197,639579
16-04-2018,1160,1188.5,1155,1178.849976,1147.585327,550645
17-04-2018,1180,1187.400024,1169,1176,1144.811157,432543
18-04-2018,1179,1185,1168,1172.300049,1141.209229,465763
19-04-2018,1172,1187,1162.599976,1165,1134.103027,620949
20-04-2018,1165,1165.949951,1142.25,1159.349976,1128.602661,727517
23-04-2018,1160.900024,1181.400024,1145.400024,1178.699951,1147.439575,554353
24-04-2018,1177.5,1182.449951,1161.900024,1170.099976,1139.067505,484112
25-04-2018,1167,1168.800049,1156.050049,1163.050049,1132.20459,280574
26-04-2018,1164,1177.050049,1149.550049,1155.699951,1125.049683,1638937
27-04-2018,1165.25,1199.099976,1164.25,1181.599976,1150.262573,803227
30-04-2018,1189.699951,1207,1182.400024,1201.699951,1169.82959,505974
02-05-2018,1200.25,1230.599976,1197.400024,1222.300049,1189.883301,2011978
03-05-2018,1220.300049,1230,1201,1206.75,1174.745605,641515
04-05-2018,1212,1212,1178.099976,1190.449951,1158.877808,743905
07-05-2018,1192,1220.800049,1180,1215.25,1183.020142,728801
08-05-2018,1219,1224,1205,1209.900024,1177.812012,627060
09-05-2018,1197.599976,1229.099976,1197.599976,1222.550049,1190.126465,729538
10-05-2018,1232,1238,1207.5,1217.699951,1185.405151,1904962
